Description,Price
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,561.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,561.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,561.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,563.31 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,565.87 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,568.43 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,570.14 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,577.70 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,577.70 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,579.90 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,579.90 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,582.34 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,582.95 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,586.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,586.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,586.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,586.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,586.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,594.30 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,594.54 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,598.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,598.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,598.44 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,598.44 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,601.25 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,602.23 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,602.71 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,607.47 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,609.55 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,610.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,610.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,621.14 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,622.51 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,622.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,622.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,622.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,624.55 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,625.04 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,630.29 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,634.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,634.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,637.97 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,640.29 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,646.07 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,647.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,647.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,647.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,647.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,647.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,647.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,647.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,647.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,647.24 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,650.78 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,659.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,666.52 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,667.01 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,671.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,674.82 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,677.99 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,680.79 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,683.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,695.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,696.04 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,697.39 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,701.90 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,704.58 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,708.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,708.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,708.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,708.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,708.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,708.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,718.98 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,722.52 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,727.52 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,732.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,738.26 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,741.55 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,742.16 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,742.16 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,744.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,745.21 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,745.82 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,756.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,758.26 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,765.95 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,769.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,769.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,769.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,769.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,769.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,769.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,769.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,772.90 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,774.86 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,775.71 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,775.71 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,775.71 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,778.03 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,784.01 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,788.76 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,792.91 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,792.91 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,793.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,793.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,793.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,793.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,793.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,804.38 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,805.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,809.26 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,810.48 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,817.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,820.61 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,821.70 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,825.12 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,825.12 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,830.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,831.22 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,841.47 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,841.47 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,845.01 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,845.01 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,845.86 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,845.86 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,845.86 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,845.86 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,850.62 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,854.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,856.23 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,856.23 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,856.23 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,858.61 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,862.21 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,865.99 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,866.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,866.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,866.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,866.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,866.84 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,867.33 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,877.58 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,878.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,878.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,884.41 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,884.90 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,889.78 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,891.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,891.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,893.44 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,902.14 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,902.59 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,903.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,903.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,903.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,912.23 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,912.96 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,914.18 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,915.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,915.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,921.50 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,921.50 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,921.50 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,924.79 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,934.92 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,936.75 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,940.53 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,952.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,952.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,952.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,952.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,952.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,952.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,953.63 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,953.95 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,957.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,964.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,967.86 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,970.30 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,976.03 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,976.28 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,976.28 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,976.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,976.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,979.45 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,980.43 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,987.50 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,988.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,991.04 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,992.75 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$1,994.70 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,001.53 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,002.63 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,013.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,013.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,013.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,013.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,015.44 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,017.64 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,017.64 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,017.64 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,017.76 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,020.32 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,020.32 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,020.32 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,025.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,030.08 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,033.98 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,034.35 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,034.35 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,036.79 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,037.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,037.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,037.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,049.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,049.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,049.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,049.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,049.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,053.26 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,061.31 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,062.78 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,069.85 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,074.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,074.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,074.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,075.59 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,086.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,086.81 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,091.45 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,094.86 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,098.16 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,098.16 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,098.16 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,098.16 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,098.28 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,098.40 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,100.84 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,100.84 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,101.08 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,101.08 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,112.80 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,119.75 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,122.56 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,135.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,135.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,135.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,135.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,135.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,135.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,135.00 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,141.47 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,144.15 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,147.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,147.20 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,150.49 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,155.74 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,156.96 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,156.96 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,159.03 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,171.60 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,175.75 "
MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY,"$2,180.26 "
