Description,Price
CATH ASH SPLIT 14F X 28CM,"$1,773.00 "
CATH ASH SPLIT 14F X 28CM,"$1,773.00 "
CATH ASH SPLIT 14F X 32CM,"$1,773.00 "
CATH ASH SPLIT 14F X 40CM,"$1,773.00 "
CATH ASH SPLIT 14F X 55CM,"$1,773.00 "
CATH ASHSPLIT14X24CMPRECURVED,"$1,773.00 "
CATH ASHSPLIT14X28CMPRECURVED,"$1,773.00 "
CATH ASHSPLIT14X32CMPRECURVED,"$1,773.00 "
CATH BENTSON 4FR 100CM,"$5,064.00 "
CATH BENTSON 5FR 100CM,"$5,064.00 "
CATH BERENSTEIN 4FR 100CM,$242.00 
CATH BERENSTEIN 4FR 40CM,$242.00 
CATH BERENSTEIN 4FR 65CM,$242.00 
CATH BERENSTEIN 5FR 100CM,$281.00 
CATH BILIARY 10FR,$349.00 
CATH BILIARY 8FR,$349.00 
CATH BILIARY VTC 8FR 35CM,$301.00 
CATH BILIARY VTCB 14F 35CM,$349.00 
CATH COBRA 1 4FR 65CM,$212.00 
CATH COBRA 2 4FR 65CM,$87.00 
CATH COBRA 2 5FR 65CM,$86.00 
CATH DIALYSIS 15CM,$438.00 
CATH DIALYSIS 20CM,$438.00 
CATH DIALYSIS 24CM,$438.00 
CATH DRAINAGE 10FR,$375.00 
CATH DRAINAGE 12FR,$375.00 
CATH DRAINAGE 14FR,$371.00 
CATH DRAINAGE 18FR,$371.00 
CATH DRAINAGE 20FR,$467.00 
CATH DRAINAGE 6FR MINI PIGTAIL,$371.00 
CATH DRAINAGE 8FR,$371.00 
CATH DRAINAGE 8FR MINI PIGTAIL,$371.00 
CATH FAST TRACKER VASCULAR,"$2,631.00 "
CATH FOGARTY 5.5FR THRU LUMEN,$424.00 
CATH GROLLMAN PIGTAIL 7FR100CM,$147.00 
CATH H/S 5FR,$129.00 
CATH H/S 7FR,$129.00 
CATH HEADHUNTER 4FR 100CM,$102.00 
CATH HEADHUNTER 5FR 100CM,$102.00 
CATH INJECT ABSECESS/CYST,$784.00 
CATH KUMPY 4FR 40CM,$132.00 
CATH KUMPY 5FR 40CM,$132.00 
CATH MACH 1 8FR RDC1,$470.00 
CATH MANI 4FR 100CM,$102.00 
CATH MANI 5FR 100CM,$102.00 
CATH MICRO RENEGADE 130CM,"$1,659.00 "
CATH MICROHIFLORENEGAD 135CM,"$2,754.00 "
CATH MIKAELSSON 5FR 80CM,$53.00 
CATH MONT-1,$411.00 
CATH NEPH 8FR,$314.00 
CATH NEPHROSTOMY 10FR,$364.00 
CATH NEPHROSTOMY 10FR KIT,$692.00 
CATH NEPHROSTOMY KIT 8FRX25CM,$692.00 
CATH OMNI FLUSH 4FR 65CM,$102.00 
CATH OMNI FLUSH 5FR 65CM,$102.00 
CATH OMNI FLUSH 5FR 90CM,$102.00 
CATH PIGTAIL 4FR 65CM,$78.00 
CATH PIGTAIL 4FR 90CM,$102.00 
CATH PIGTAIL 5FR 110CM,$78.00 
CATH PIGTAIL 5FR 65CM,$102.00 
CATH PIGTAIL SIZING 5FR 70CM,$581.00 
CATH PORTAL VEIN CATH,"$2,711.00 "
CATH RIM 4FR 65CM,$102.00 
CATH RUC 5FR 90CM,$103.00 
CATH SHEPHERDS HOOK 5FR X 65CM,$50.00 
CATH SIDEWINDER 1 4FR 100CM,$101.00 
CATH SIDEWINDER 1 4FR 65CM,$102.00 
CATH SIDEWINDER 2 4FR 100CM,$101.00 
CATH SOSOMNI SELECT 1 5FR80CM,$96.00 
CATH SOSOMNI SELECT 2 4FR80CM,$102.00 
CATH SOSOMNI SELECT 3 4FR80CM,$102.00 
CATH STRAIGHT FLUSH 4FR 65CM,$102.00 
CATH STRAIGHT FLUSH 5FR 65CM,$86.00 
CATH SWIFT NINJA MICROCATHETER,"$7,560.00 "
CATH UNIFUSE 4FR X 90CM X 10CM,$882.00 
CATH UNIFUSE 4FR X 90CM X 5CM,$882.00 
CATHETER EXCHANGE,"$9,375.00 "
"CATHETER PLACEMENT (ADDIT 2ND,","$2,659.00 "
"CATHETER PLACEMENT (SELECTIVE,","$1,686.00 "
CAVAL FILTER PLACEMENT,"$14,297.00 "
CELERO NEEDLE 12G,$895.00 
CENTRAL LINE PLACEMENT,"$8,098.00 "
CERVICAL CAROTID,"$5,393.00 "
CERVICAL DISK INJ.,$392.00 
CERVICOCERBARL ANGIOGRAPHY,"$5,393.00 "
CHANGE BILIARY DRAINAGE TUBE,"$3,934.00 "
CHANGE BLADDER TUBE,"$2,288.00 "
CHEST PHYSIOTHERAPY,$244.00 
CHEST TUBE INSERTION,"$2,264.00 "
CHGE OF CYSTOSTOMY TUBE,"$3,380.00 "
CHOLT TUBE INTRA-OP,$737.00 
CISTERNOGRAM,"$2,440.00 "
CLIP GEL MARK ULTRA 11S,$179.00 
CLIP GEL MARK ULTRA 11T,"$3,002.00 "
CLIP MAMMOTOME 11 GAUGE,$448.00 
CLIP MAMMOTOME 8 GAUGE,$448.00 
CLOT REMOVAL ANY METHOD,"$5,910.00 "
CODE - RESP SVC - CODE,"$3,380.00 "
CODE-RESP SVC-CODE - RESPIRATORY THERAPY EQUIPMENT CHANGED,"$2,925.00 "
COIL EMBO 10MMX5CM LONG,$383.00 
COIL EMBO 12MMX5CM LONG,$529.00 
COIL EMBO 3MMX4CM LONG,$160.00 
COIL EMBO 5MMX3CM LONG,$160.00 
COIL EMBO 5MMX5CM LONG,$280.00 
COIL EMBO 6MMX5CM LONG,$584.00 
COIL EMBO 8MMX5CM LONG,$280.00 
COIL EMBO TORNADO MICRO3MM-2MM,$516.00 
COIL EMBO TORNADO MICRO4MM-2MM,$512.00 
COIL EMBO TORNADO MICRO6MM-2MM,$516.00 
COLD SPOT ICE PACK,$74.00 
COLPOCENTESIS,"$2,690.00 "
COMPLEX ISODOSE PLAN,"$1,593.00 "
CONT INJ EXIS VAD INC FLURO,"$3,036.00 "
CONTINUOUS NEBULIZER SET-UP - RESPIRATORY THERAPY EQUIPMENT SET-UP,$834.00 
CONTOUR SEMICROSPHERE500-700MC,$545.00 
CONTRAST INJ FOR EXISTING TUBE PERC APPROACH,$722.00 
CONV EXTERNAL BILIARY DRAIN CATH TO INTERNAL-EXT BIL DRAINAGE CATH,"$9,193.00 "
CONV GASTRO TO JEJUNO TUBE,"$2,761.00 "
CONV NEP CATH TO NEPHROURETERAL VIA PRE-EX NEP TRACT,"$1,733.00 "
CONVERSION OF G-TUBE TO GASTRO-JEJUNOSTOMY TUBE UNDER FLUORO INC. CONTRAST INJ,"$4,710.00 "
COVER TRANS DUC INTRAOP,$53.00 
COVER TRANS DUC INTRAOP W/STER,$53.00 
CPAP/BIPAP SET-UP - RESPIRATORY THERAPY EQUIPMENT CHANGED,"$3,836.00 "
CPAP/BIPAP SET-UP - RESPIRATORY THERAPY EQUIPMENT SET-UP,"$3,836.00 "
CSF SHUNT REPROGRAM,"$1,301.00 "
CT ABCESS DRAINAGE,"$3,128.00 "
CT ABD & PELVIS 1/>REGION,"$3,053.00 "
CT ABD/PELVIS W/CONTR BCE,"$5,214.00 "
CT ABD/PELVIS W/WO CONTR BCE,"$6,257.00 "
CT ABD/PELVIS WO CONTR BCE,"$4,538.00 "
CT ABDOMEN W CONTRAST,"$2,606.00 "
CT ABDOMEN W/O CONTRAST,"$2,269.00 "
CT ABDOMEN W/WO CONTRAST,"$3,128.00 "
CT ABDOMEN/PELVIS W CONTRAST,"$5,214.00 "
CT ABDOMEN/PELVIS W/WO CONTRAST,"$6,257.00 "
CT ABDOMEN/PELVIS WO CONTRAST,"$4,538.00 "
CT ABSCESS DRAIN EVALUATION,"$3,128.00 "
CT ABSCESS DRAIN EXCHANGE,"$3,128.00 "
CT ABSCESS DRAIN REMOVAL,"$3,128.00 "
CT ANGIOGRAPHY ABDOMEN,"$2,365.00 "
CT ANGIOGRAPHY CHEST W/ + W/O CONTRAST,"$2,364.00 "
CT ANGIOGRAPHY HEAD W/ + W/O CONTRAST,"$2,365.00 "
CT ANGIOGRAPHY NECK W/ + W/O CONTRAST,"$2,365.00 "
CT ANGIOGRAPHY PELVIS W/ + W/O CONTRAST,"$2,365.00 "
CT AORTA,"$2,534.00 "
CT ARTHROGRAM HIP BILATERAL,"$2,173.00 "
CT ARTHROGRAM HIP LEFT,"$1,088.00 "
CT ARTHROGRAM HIP RIGHT,"$1,088.00 "
CT ARTHROGRAM KNEE BILATERAL,"$2,024.00 "
CT ARTHROGRAM KNEE LEFT,"$1,014.00 "
CT ARTHROGRAM KNEE RIGHT,"$1,014.00 "
CT ARTHROGRAM SHOULDER BILATERAL,"$1,951.00 "
CT ARTHROGRAM SHOULDER LEFT,$977.00 
CT ARTHROGRAM SHOULDER RIGHT,$977.00 
CT ASPIRATION/INJECTION/REMOVAL,"$3,129.00 "
CT BIOPSY BONE,"$3,648.00 "
CT BIOPSY KIDNEY,"$3,648.00 "
CT BIOPSY LIVER,"$3,648.00 "
CT BIOPSY LUNG,"$3,648.00 "
CT BIOPSY NEEDLE BONE MARROW,"$1,434.00 "
CT BIOPSY OTHER,"$1,220.00 "
CT BIOPSY RETROPERTONEAL,"$3,648.00 "
CT CARDIAC CALCIUM SCORING,$248.00 
CT CHEST ABDOMEN/PELVIS W/WO CONTRAST,"$3,261.00 "
CT CHEST TUBE EXCHANGE BILATERAL,"$2,810.00 "
CT CHEST TUBE EXCHANGE LEFT,"$1,405.00 "
CT CHEST TUBE EXCHANGE RIGHT,"$1,405.00 "
CT CHEST TUBE INSERTION BILATERAL,"$4,524.00 "
CT CHEST TUBE INSERTION LEFT,"$2,264.00 "
CT CHEST TUBE INSERTION RIGHT,"$2,264.00 "
CT CHEST W/WO CONTRAST,"$3,261.00 "
CT CHEST/ABDOMEN W CONTRAST,"$2,534.00 "
CT CHEST/ABDOMEN W/WO CONTRAST,"$3,261.00 "
CT CHEST/ABDOMEN WO CONTRAST,"$2,283.00 "
CT CHEST/ABDOMEN/PELVIS W CONTRAST,"$2,534.00 "
CT CHEST/ABDOMEN/PELVIS WO CONTRAST,"$2,283.00 "
CT CHOLECYSTOSTOMY TUBE INSERTION,"$6,434.00 "
CT COLONOSCOPY DIAGNOSTIC VIRTUAL,"$1,383.00 "
CT COLONOSCOPY VIRTUAL,"$1,383.00 "
CT CYSTOGRAM,$648.00 
CT ENTEROGRAPHY,"$5,216.00 "
C-T FACE JOINT INJ ADDT,"$2,134.00 "
CT FACE W CONTRAST,"$2,271.00 "
CT FACE W/WO CONTRAST,"$4,234.00 "
CT FACE WO CONTRAST,"$1,969.00 "
CT FACE/TMJ/SINUSES W CONTRAST,"$2,271.00 "
CT FACE/TMJ/SINUSES W/WO CONTRAST,"$4,234.00 "
CT FACE/TMJ/SINUSES WO CONTRAST,"$1,969.00 "
C-T FACET JOINT INJ,"$2,134.00 "
"CT FINE NEEDLE ASP BIOPSY, INC CT GUID, 1ST LESION","$1,795.00 "
"CT FINE NEEDLE ASP BIOPSY, INC CT GUID, EA ADD LESION",$450.00 
CT GUIDANCE FOR PARENCHYMAL TISSUE ABLATION,"$1,280.00 "
CT HEAD W CONTRAST,"$1,787.00 "
CT HEAD W/+W/O,"$3,417.00 "
CT HEAD W/O CONTRAST,"$1,635.00 "
CT HEAD/CHEST/AB/PEL W CONTRAST,"$1,787.00 "
CT HEAD/CHEST/AB/PEL W/O CONTRAST,"$1,635.00 "
CT HEAD/CHEST/ABDOMEN/PELVIS W/WO CONTRA,"$3,417.00 "
CT HEAD/NECK/CHEST/ABD/PEL W CONTRAST,"$1,787.00 "
CT HEAD/NECK/CHEST/ABD/PEL W/WO CONTRAST,"$3,417.00 "
CT HEAD/NECK/CHEST/ABD/PEL WO CONTRAST,"$1,635.00 "
CT HIGH RESOLUTION CHEST W/WO CHEST,"$3,261.00 "
CT HIGH RESOLUTION CHEST WO CONTRAST,"$2,283.00 "
CT HIGH RESOLUTON CHEST W CONTRAST,"$2,534.00 "
CT HIP ASPIRATION BILATERAL,"$5,405.00 "
CT HIP ASPIRATION LEFT,"$2,703.00 "
CT HIP ASPIRATION RIGHT,"$2,703.00 "
CT HIP INJECTION BILATERAL,$297.00 
CT HIP INJECTION LEFT,$297.00 
CT HIP INJECTION RIGHT,$297.00 
CT LOCALIZATION,"$1,221.00 "
CT LOWER EXTREMITY BILATERAL W CONTRAST,"$2,870.00 "
CT LOWER EXTREMITY BILATERAL W/WO CONTRA,"$3,128.00 "
CT LOWER EXTREMITY BILATERAL WO CONTRAST,"$2,284.00 "
CT LOWER EXTREMITY W/ CONTRAST LEFT,"$1,436.00 "
CT LOWER EXTREMITY W/ CONTRAST RIGHT,"$1,436.00 "
CT LOWER EXTREMITY W/+W/O CONTRAST LEFT,"$1,566.00 "
CT LOWER EXTREMITY W/+W/O CONTRAST RIGHT,"$1,566.00 "
CT LOWER EXTREMITY W/O CONTRAST LEFT,"$1,146.00 "
CT LOWER EXTREMITY W/O CONTRAST RIGHT,"$1,146.00 "
CT LUNG SCREEN,"$1,875.00 "
CT LYMPH NODE,"$3,648.00 "
CT NECK W/O CONTRAST,"$1,829.00 "
CT NECK/CHEST W CONTRAST,"$2,349.00 "
CT NECK/CHEST W/WO CONTRAST,"$4,172.00 "
CT NECK/CHEST WO CONTRAST,"$1,829.00 "
CT NECK/CHEST/AB/PEL W/O CONTRAST,"$1,829.00 "
CT NECK/CHEST/ABD/PEL W CONTRAST,"$2,349.00 "
CT NECK/CHEST/ABD/PEL W/WO CONTRAST,"$4,172.00 "
C-T NERVE BLOCK INJ,"$2,134.00 "
C-T NERVE BLOCK INJ ADDTL,"$2,134.00 "
CT ORBIT/SELLA/IAC W CONTRAST,"$2,284.00 "
CT ORBIT/SELLA/IAC W/O CONTRAST,"$1,969.00 "
CT ORBIT/SELLA/IAC W/WO CONTRAST,"$4,248.00 "
CT PARACENTESIS,"$2,145.00 "
CT PELVIS W/ + W/O CONTRAST,"$3,128.00 "
CT PELVIS W/ CONTRAST,"$2,606.00 "
CT PELVIS W/O CONTRAST,"$2,269.00 "
CT PERCUTANEOUS DRAINAGE,"$3,128.00 "
CT PLEURX CATHETER EXCHANGE BILATERAL,"$20,125.00 "
CT PLEURX CATHETER EXCHANGE LEFT,"$10,063.00 "
CT PLEURX CATHETER EXCHANGE RIGHT,"$10,063.00 "
CT PLEURX CATHETER INSERTION BILATERAL,"$20,591.00 "
CT PLEURX CATHETER INSERTION LEFT,"$10,296.00 "
CT PLEURX CATHETER INSERTION RIGHT,"$10,296.00 "
CT PLEURX CATHETER REMOVAL BILATERAL,"$4,403.00 "
CT PLEURX CATHETER REMOVAL LEFT,"$2,200.00 "
CT PLEURX CATHETER REMOVAL RIGHT,"$2,200.00 "
CT PULMONARY EMBOLISM,"$2,534.00 "
CT RADIATION THERAPY PLANNING,"$1,656.00 "
CT RADIATION THERAPY PLANNING BCE,"$1,825.00 "
CT RADIATION THERAPY PLANNING W CONTRAST,"$1,656.00 "
CT RENAL CRYOBLATION,"$4,268.00 "
CT RENAL STONE PROTOCAL,"$4,538.00 "
CT SCANOGRAM,$514.00 
CT SI JOINT INJECTION BILATERAL,$593.00 
CT SI JOINT INJECTION LEFT,$297.00 
CT SI JOINT INJECTION RIGHT,$297.00 
CT SIMULATION 4D SCAN,"$2,547.00 "
CT SIMULATION COMPLEX,"$3,097.00 "
CT SIMULATION INTERMEDIATE,"$1,928.00 "
CT SIMULATION SIMPLE,"$1,119.00 "
CT SIMULATION THREE DIMENSIONAL,"$4,413.00 "
CT SINUSES W CONTRAST,"$2,271.00 "
CT SINUSES W/WO CONTRAST,"$4,234.00 "
CT SINUSES WO CONTRAST,"$1,969.00 "
CT SOFT TISSUE NECK W/ + W/O CONTRAST,"$4,172.00 "
CT SOFT TISSUE NECK W/ CONTRAST,"$2,349.00 "
CT SPINE CERVICAL W/ + W/O CONTRAST,"$3,980.00 "
CT SPINE CERVICAL W/ CONTRAST,"$2,158.00 "
CT SPINE CERVICAL W/O CONTRAST,"$1,801.00 "
CT SPINE LUMBAR W/ + W/O CONTRAST,"$3,980.00 "
CT SPINE LUMBAR W/ CONTRAST,"$2,659.00 "
CT SPINE LUMBAR W/O CONTRAST,"$2,283.00 "
CT SPINE THORACIC W/ + W/O CONTRAST,"$3,261.00 "
CT SPINE THORACIC W/ CONTRAST,"$2,659.00 "
CT SPINE THORACIC W/O CONTRAST,"$1,830.00 "
CT STROKE PROTOCOL,"$1,635.00 "
CT SUPRAPUBIC TUBE INSERTION,$669.00 
CT THORACENTESIS BILATERAL,"$4,234.00 "
CT THORACENTESIS LEFT,"$2,118.00 "
CT THORACENTESIS RIGHT,"$2,118.00 "
CT THORAX W/ CONTRAST,"$2,534.00 "
CT THORAX W/O CONTRAST,"$2,283.00 "
CT TMJ W CONTRAST,"$2,271.00 "
CT TMJ W/WO CONTRAST,"$4,234.00 "
CT TMJ WO CONTRAST,"$1,969.00 "
CT TOMO DIRECT COMPLEX 6MV,"$1,356.00 "
CT TOMO DIRECT INTERMEDIATE 6MV,$769.00 
CT TOMO DIRECT SIMPLE 6MV,$510.00 
CT TOMO IMRT 6MV,"$2,416.00 "
CT TOMO IMRT 6MV COMPLEX,"$3,185.00 "
CT TOMO STEREO TREATMENT CRANIAL 1FX,"$2,145.00 "
CT TOMO STEREO TREATMENT UP TO 5 FX,"$3,561.00 "
CT UPPER EXTREMITY W/ CONTRAST LEFT,"$2,869.00 "
CT UPPER EXTREMITY W/ CONTRAST RIGHT,"$2,869.00 "
CT UPPER EXTREMITY W/+W/O CONTRAST LEFT,"$3,127.00 "
CT UPPER EXTREMITY W/+W/O CONTRAST RIGHT,"$3,127.00 "
CT UPPER EXTREMITY W/O CONTRAST LEFT,"$2,283.00 "
CT UPPER EXTREMITY W/O CONTRAST RIGHT,"$2,283.00 "
CTA ABD W/WO CONTRAST,"$2,365.00 "
CTA ABDOMEN/PELVIS W CONTRAST,"$4,735.00 "
CTA ANGIOGRAPHY ABDOMENT/PELVIS W/WO CON,"$4,735.00 "
CTA ANGIOGRAPHY AORTO-FEMORAL RUN OFF,"$4,730.00 "
CTA AORTO-FEMORAL RUN OFF W/WO CONTRAST,"$4,730.00 "
CTA CHEST,"$2,364.00 "
CTA CHEST/ABD W CONTRAST,"$2,365.00 "
CTA CHEST/ABD W/WO CONTRAST,"$2,365.00 "
CTA CHEST/ABD/PELVIS W CONTRAST,"$2,365.00 "
CTA CHEST/ABD/PELVIS W/WO CONTRAST,"$2,365.00 "
CTA EXTREMITY BILAT LOWER W CONTRAST,"$4,508.00 "
CTA EXTREMITY BILAT LOWER W/WO CONTRAST,"$4,508.00 "
CTA EXTREMITY BILAT UPPER W CONTRAST,"$4,508.00 "
CTA EXTREMITY BILAT UPPER W/WO CONTRAST,"$4,508.00 "
CTA EXTREMITY LT LOWER W CONTRAST,"$2,253.00 "
CTA EXTREMITY LT LOWER W/WO CONTRAST,"$2,253.00 "
CTA EXTREMITY LT UPPER W CONTRAST,"$2,253.00 "
CTA EXTREMITY LT UPPER W/WO CONTRAST,"$2,253.00 "
CTA EXTREMITY RT LOWER W CONTRAST,"$2,253.00 "
CTA EXTREMITY RT LOWER W/WO CONTRAST,"$2,253.00 "
CTA EXTREMITY RT UPPER W CONTRAST,"$2,253.00 "
CTA EXTREMITY RT UPPER W/WO CONTRAST,"$2,253.00 "
CTA HEAD,"$2,365.00 "
CTA HEAD/NECK W CONTRAST,"$2,365.00 "
CTA HEAD/NECK W/WO CONTRAST,"$2,365.00 "
CTA NECK W CONTRAST,"$2,365.00 "
CTA PELVIS,"$2,365.00 "
CUSTOM NEEDLE LOC TRAY,$41.00 
CUSTOM NEEDLE LOC TRAY W SODIUM BICARB,$32.00 
CUSTOM TRAY ANGIO,$268.00 
CUSTOM TRAY BIOPSY,$57.00 
CYST/ABSCESS (PUNCTURE ASPIRAT,$422.00 
CYSTOGRAFIN 14% 300ML,$126.00 
CYSTOGRAFIN 30%,$126.00 
"CYSTOSTOMY, CYSTOMY WITH DRAINAGE","$10,001.00 "
CYSTOURETHROSCOPY W DILATION,"$9,986.00 "
DECLOTTING BY THROMBOLYTIE AGE,"$1,174.00 "
DEFINITY (2ML VIAL),$600.00 
ROOM/BED: OBSERVATION,$511.00 
DERMABOND,$187.00 
"DETERMINATION OF AIRWAY CLOSING VOLUME, SINGLE BREATH TESTS",$338.00 
"DETERMINATION OF RESISTANCE TO AIRFLOW, OSCILLATORY OR PLETHYSMOGRAPHIC",$75.00 
DEVICE SITE SELECT BIOPSY 10MM,"$2,385.00 "
DEVICE SITE SELECT BIOPSY 15MM,"$2,385.00 "
DIAGNOSTIC BONE MARROW BIOPSY AND ASPIRATION,"$2,686.00 "
DIFINITY,$132.00 
DILATOR 10FR,$47.00 
DILATOR 12FR,$47.00 
DILATOR 14FR,$47.00 
DILATOR 4FR,$47.00 
DILATOR 5FR,$47.00 
DILATOR 6FR,$47.00 
DILATOR 7FR,$42.00 
DILATOR 8FR,$47.00 
DILATOR 9FR,$42.00 
DILITATION,"$1,355.00 "
DILITATION BILIARY DUCTS W STE,"$6,424.00 "
DILITATION BILIARY DUCTS WO ST,"$6,424.00 "
DIREXION MICROCATHETER,"$2,300.00 "
"DISKOGRAPHY, LUMBAR","$2,085.00 "
DMSA TC99,$274.00 
DOSIMETRY CALCULATION,$563.00 
DR LN ABSCESS/INFECTION; SIMPL,"$4,355.00 "
DRAIN FLUID COLLECTION,"$2,690.00 "
"DRAIN, PERCUTANEOUS LUNG","$1,740.00 "
DRAIN/INJ JOINT/BURSA W/US,$995.00 
DRAPE MAMMOTOME,$79.00 
DRAPE SURGICAL STERI 1010,$16.00 
DRAPE SURGICAL STERI 1030,$24.00 
DRAPES MAMMOTOME,$79.00 
EA ADD LESION INCL MAMMOGRAPHIC,$347.00 
EA ADD VEIN,"$1,733.00 "
EA ADD'L LESION,$669.00 
EA ADD'L LESION W/US GUIDE,$669.00 
EFFERVESCENT GRANULES/SPARKLES,$80.00 
ELBOW INJ,"$1,919.00 "
EMBOL NON-HEAD/NECK,"$8,954.00 "
EMBOLIZATION (NON CNS),"$11,636.00 "
EMBOSPHERES,"$2,736.00 "
ENDOLUMINAL BIOPSY URETER INC IMAGE GUID,"$2,310.00 "
ENDOVASCULAR REPAIR AAA,"$11,637.00 "
ENDOVASCULAR REPAIR AAA W/BIFU,"$11,637.00 "
ENTEROCLYSIS TUBE PLACEMENT,"$1,012.00 "
EPIDURAL INJ,"$1,428.00 "
EPIDURAL INJ ADDTL,"$1,428.00 "
ERCP,$902.00 
ESOPHAGEAL FUNCTION W GASTRO IMPEDANCE,$669.00 
ESOPHAGEAL MANOMETRY,"$1,557.00 "
ESOPHAGEAL PH MONITORING W MUCOSAL TELE,"$1,557.00 "
ESOPHAGEAL PH MONITORING W NASAL CATH,"$1,557.00 "
ESOPHAGEAL PROLONGED IMPEDANCE TEST > 1 HOUR,"$1,557.00 "
EVACUATED CONTAINERS 1000ML,$76.00 
EVACUATOR MINI JP DRAIN,$21.00 
EXAM WITH FISTULA,"$1,271.00 "
EXC BREAST LESION/PREOP MARKER,"$3,127.00 "
EXCH BILIARY CATH,"$9,193.00 "
EXCH NEP CATH PERC W/IMAGE GUID,"$1,733.00 "
EXCHANGE NEPHROSTOMY CATH,"$2,329.00 "
EXCHANGE PREV PLACED CATH,"$1,479.00 "
EXTERNAL BILIARY DRAINAGE,"$6,424.00 "
EXTERNAL CAROTID,"$1,479.00 "
EXTREMITY-BILATERAL,"$5,392.00 "
FACE TENT - RESPIRATORY THERAPY EQUIPMENT SET-UP,$632.00 
FDG,"$3,901.00 "
FILTER DENALI FEMORAL,"$3,308.00 "
FILTER DENALI JUGULAR,"$3,308.00 "
FILTER GUNTHER TULIP JUGULAR,"$3,648.00 "
FILTER INSERTION,"$14,297.00 "
FILTER VC BIRDS NEST FEM 40CM,"$15,030.00 "
FILTER VC GREENFIELD JUG,"$4,082.00 "
FILTER VC GREENFIELDS/SFEM,"$12,645.00 "
FILTER VC GUNTHER TULIP FEM,"$4,082.00 "
FILTER VC SIMONNITINOL FEM,"$4,001.00 "
FILTER VC SIMONNITIONL JUG,"$4,001.00 "
FILTER VC TRAPEASEFEM/JUG 55CM,"$5,382.00 "
FINE NEEDLE ASP/IMAGE GUIDANCE,"$3,036.00 "
FLO/SWITCH HP,$32.00 
FLUORO GUIDED BIOPSY,"$1,304.00 "
FLURO GUID AND LOC,"$1,304.00 "
FLURO GUID VEIN DEVICE,"$1,304.00 "
FOLATE LEVEL BCE,$198.00 
FOLEY CATHETER,$32.00 
FOLEY CATHETER KIT,$25.00 
FOLLOWUP ANGIOGRAM,"$1,479.00 "
GADAVIST 10ML,$123.00 
GADAVIST 7.5ML,$95.00 
GAMMA GLUTAMYL TRANSFERASE BCE,$124.00 
GASTOSTOMY TUBE CHANGE,"$1,012.00 "
GASTROSTOMY TUBE PLACEMENT,"$2,038.00 "
GASTROVIEW,$132.00 
GASTROVIEW/ DILUTED TO 4%=40ML/1000ML WATER,$132.00 
GASTROVIEW/ DILUTED TO 50/50,$132.00 
GEL FOAM,$165.00 
GI TUBE PLACEMENT XRAY,"$1,021.00 "
GLIDECATH ANGLED 4FR 100CM,$334.00 
GLIDECATH ANGLED 4FR 65CM,$334.00 
GLIDECATH C1 4FR 65CM,$334.00 
GLIDECATH C2 4FR 65CM,$329.00 
GLIDECATH C2 5FR 65CM,$384.00 
GLIDEWIRE ANGLED  .018X180CM,$334.00 
GLIDEWIRE ANGLED .018X180CM,$334.00 
GLIDEWIRE ANGLED .035X150CM,$334.00 
GLIDEWIRE ANGLED .035X180CM,$334.00 
GLIDEWIRE ANGLED .035X260CM,$334.00 
GLIDEWIRE DOUBLE ANGLE .018X180CM,$929.00 
GLIDEWIRE GOLD .018X180CM,$334.00 
GLIDEWIRE STIFF .035 X 260CM,$334.00 
GLIDEWIRE STIFF .035X180CM,$334.00 
GLIDEWIRE STIFF ZIP .035X150CM,"$1,824.00 "
GLIDEWIRE STRAIGHT .035X150CM,$363.00 
GLIDEWIRE ZIP ANG .018X180CM,$363.00 
GLIDEWIRE ZIP ANG .035X180CM,$298.00 
GLIDEWIRE ZIP ANG .035X260CM,$363.00 
GLUC TC99 GLUCE,$57.00 
GRAM STAIN REPORT,$92.00 
G-TUBE REPLACEMENT 20FR,$285.00 
G-TUBE REPLACEMENT 22FR,$272.00 
G-TUBE REPLACEMENT 24FR,$298.00 
GUIDE MAMMOTOME 11G,$47.00 
GUIDE MAMMOTOME 8G,$47.00 
GUIDES MAMMOTOME,$126.00 
GUIDEWIRE AMPLATZ .035 X 75CM,$103.00 
GUIDEWIRE AMPLATZ .035X145CM,$117.00 
GUIDEWIRE AMPLATZ .035X260CM,$181.00 
GUIDEWIRE AMPLATZ .038X145CM,$896.00 
GUIDEWIRE BENTSON .035X150CM,$300.00 
GUIDEWIRE BENTSON .035X260CM,$84.00 
GUIDEWIRE FATHOMSTEERABLE180CM,$285.00 
GUIDEWIRE LUGE 180CM,$285.00 
GUIDEWIRE MEIER,$224.00 
GUIDEWIRE MICROPUNCTURE .018,$224.00 
GUIDEWIRE NEWTON,$47.00 
GUIDEWIRE NITINOL .018X80CM,$314.00 
GUIDEWIRE NITINOL .035X145CM,$299.00 
GUIDEWIRE NITINOL .035X80CM,$299.00 
GUIDEWIRE PLATINUM PLUS 180CM,$299.00 
GUIDEWIRE ROSEN .035 X 150CM,$377.00 
GUIDEWIRE ROSEN .035 X 180CM,$377.00 
GUIDEWIRE ROSEN .035 X 260CM,$377.00 
GUIDEWIRE SHORT INTERVENTIONAL .035X80CM,$579.00 
GUIDEWIRE SHORTTEFLON035X145CM,$377.00 
GUIDEWIRE THRUWAY .014 X 300 CM,$579.00 
GUIDEWIRE THRUWAY J 190CM,$579.00 
GUIDEWIRE THRUWAYSTRAIGHT190CM,$579.00 
