Description,Price
SHEATH GUIDE  6X45  TUOHY,$154.44 
SHEATH GUIDE 6FR 110CM FLEXOR,$216.20 
SHEATH GUIDE DESTINAT 5FX45CM,$154.44 
SHEATH GUIDE PINN DEST 6X45,$154.44 
SHEATH GUIDE PINN DEST 7X65,$185.00 
SHEATH GUIDE PINNACLE,$226.00 
SHEATH GUIDE PINNACLE  6X90,$226.00 
SHEATH GUIDE RENAL HS .038X45,$154.44 
SHEATH GUIDE RENAL MP .038X45,$154.44 
SHEATH GUIDE STR W/ VALVE 7F,$230.00 
SHEATH GUIDING 4FR,$186.38 
SHEATH GUIDING FLEXOR SHUTTLE,$186.38 
SHEATH GUIDING RENAL 7FR .038,$154.44 
SHEATH GUIDING RENAL MP 7FR,$154.44 
SHEATH INT GLIDESHEATH 5FX21G,$660.00 
SHEATH INTR GLIDSHTH 5FR 10CM,$180.00 
SHEATH INTR PINNACLE 6FRX10CM,$21.00 
SHEATH INTRO  W/VALVE 10X65,$166.24 
SHEATH INTRO 11 10C PINNACLE,$21.00 
SHEATH INTRO 5F 25 PINNACLE,$45.50 
SHEATH INTRO 5FRX10X2.5CM,$50.00 
SHEATH INTRO 5FX10CM GLIDSHTH,$11.00 
SHEATH INTRO 6F 25 PINNACLE,$45.50 
SHEATH INTRO DRYSEAL FLEX,"$1,250.00 "
SHEATH INTRO GLIDE SLEN 6FX10,$132.00 
SHEATH INTRO MAXIMUM 12CM,$15.90 
SHEATH INTRO SENTRANT 28CM,$400.00 
SHEATH INTRO SENTRNT 28CM 16F,$400.00 
SHEATH INTRO SENTRNT 28CM 18F,$400.00 
SHEATH INTRO SENTRNT 28CM 20F,$400.00 
SHEATH INTRO W/ 8FX65CM,$156.72 
SHEATH INTRO W/ VALVE 6 X65,$37.30 
SHEATH INTRODUCER BRITE TIP,$42.50 
SHEATH INTRODUCER NON-LASER,$61.00 
SHEATH INTRODUCER PERITONEAL,$68.84 
SHEATH LNG AXS INFINITY 6FX70,$841.50 
SHEATH LNG AXS INFINITY 6FX90,$841.50 
SHEATH PINCLE INTROD 11FR 25CM,$45.50 
SHEATH PINCLE INTROD 8FR 10CM,$21.80 
SHEATH PINCLE INTROD 9FR 10CM,$21.80 
SHEATH PINNACLE 10F 10CM .038,$21.80 
SHEATH PINNACLE 45CM-6FR.,$154.44 
SHEATH PINNACLE 5F 10CM .038 I,$21.00 
SHEATH PINNACLE 5FR 10CM,$17.50 
SHEATH PINNACLE 5FR X 25CM,$69.00 
SHEATH PINNACLE 6FR 10CM,$50.00 
SHEATH PINNACLE 7F 10CM,$50.00 
SHEATH PINNACLE 7F 25CM,$69.00 
SHEATH PINNACLE 7FR 10 X.03821,$17.50 
SHEATH PINNACLE 7FR 25 X.03845,$45.50 
SHEATH PINNACLE 8F 10CM,$55.50 
SHEATH PINNACLE 8F 25CM,$69.00 
SHEATH PINNACLE INTROD 11 10C,$21.00 
SHEATH PINNACLE INTROD 5FR 25,$45.50 
SHEATH PINNACLE INTROD 6FR 25,$45.50 
SHEATH PINNACLE INTRODR 7FR,$21.00 
SHEATH RENAL GD 7F 45 DSTNTN,$154.44 
SHEATH SET DILATOR 8/10 8F,$107.88 
SHEATH STEERABLE TOURGUIDE,"$1,150.00 "
SHEATH SUPER ARROW-FLEX 5FR,$124.29 
SHEATH SUPER ARROW-FLEX 6FR,$119.93 
SHEATH URETERAL  11/13FX36,$219.54 
SHEATH URETERAL 11/13FR X 46,$219.54 
SHEATH URETERAL 36CM NAVIG,$228.80 
SHEATH URTRL ACC NAV/HD VAR,$240.40 
SHEEP SORREL IGE,$60.00 
SHEET SILAS NON REINF 6X.050,$178.00 
SHEET SILAS REINF 2X.020 STER,$60.00 
SHEET SILASTIC  2X3X0.010 STE,$49.00 
SHEET SILASTIC 2X3X0.040 STER,$108.00 
SHEET SILASTIC REINF 2X.030,$65.00 
SHEET SILASTIC REINF 2X.040,$65.00 
SHEET SILASTIC REINF 6X.050,$308.00 
SHEET SILSTC NON REINF 2X.020,$49.00 
SHELL ACETA 46 TRIDENT PSL PUR,"$2,843.50 "
SHELL ACETA 48 TRIDENT PSL,"$2,843.50 "
SHELL ACETA 54 TRIDENT PSL,"$2,843.50 "
SHELL ACETA HEMI 60MM TRIDENT,"$2,236.10 "
SHELL ACETAB  MULTIH VAR SZ,"$3,955.00 "
SHELL ACETAB 3 HL STD VAR SZ,"$3,570.00 "
SHELL ACETAB 3 HL VAR SZ,"$3,630.00 "
SHELL ACETAB 52 TRIDENT PSL,"$2,843.50 "
SHELL ACETAB HIP 2 MBL VAR SZ,"$4,570.00 "
SHELL ACETAB HL CLSTR VAR SZ,"$4,147.32 "
SHELL ACETAB TRITANIUM REV 54,"$5,821.40 "
SHELL ACTB HMSPHR 70MM TRID,"$8,320.00 "
SHELL ACTBLR G7 OSSEOTI LH 4H,"$6,356.00 "
SHELL ACTBLR HIP S/PRCT 50MM,"$2,396.00 "
SHELL ACTBLR OSSEO G7 60MM,"$7,676.00 "
SHELL ACTBLR OSSEOTI G7 L/H,"$6,356.00 "
SHELL ACTBLR TRID PSL 50MM 5H,"$2,400.00 "
SHELL MULTIPOLAR BIPOLAR 41M,"$1,073.10 "
SHELL MULTIPOLAR BIPOLAR 48M,"$1,073.10 "
SHELL PINN ACTBLR BANTAM,"$4,739.90 "
SHELL PINN ACTBLR M/H 48/50MM,"$7,399.50 "
SHELL PINN GRPTN ACTBLR SCTR,"$4,849.90 "
SHELL TRAB METAL REV 60MM,"$9,072.00 "
SHELL TRIDENT  64MM,"$5,821.40 "
SHELL TRIDENT PSL HA 44MM,"$2,361.48 "
SHELL TRITANIUM HEMI E 60MM,"$5,821.40 "
SHIELD SURGILENS CORNEAL,$100.00 
SHIGA-LIKE TOXIN,$75.00 
SHIM CUT ALUM DISC,$750.00 
SHORT SHEATH,$17.00 
SHOULDER DISL W MANIP WO ANES,$980.00 
SHOX DNA DX,$780.00 
SHRIMP-F24,$60.00 
SHTH ACC URET 45CM 14F FLXR,$265.50 
SHTH DIL TIGHTRAIL SUB,"$3,390.00 "
SHTH DIL VISISHEATH L43,$470.00 
SHTH INTRO 16F 5.3X6.1MMX33CM,"$1,250.00 "
SHUNT  CAROTID 3.5X5X30CM,$836.00 
SHUNT 1.00MM,$120.00 
SHUNT 1.25MM,$120.00 
SHUNT 1.50MM,$120.00 
SHUNT 1.75MM,$120.00 
SHUNT 2.00MM,$120.00 
SHUNT 2.50MM,$120.00 
SHUNT 3 X 4 EXTNL CAROTID,$836.00 
SHUNT CAROTID 17FR-10FRX27.5CM,$182.00 
SHUNT CAROTID 3X4X30CM,$886.00 
SHUNT CAROTID PRUITT F3 31CM,"$1,398.00 "
SHUNT CAROTID W/T-PORT 9FR,$698.00 
SHUNT CARTD 13CM INLYG FLXCEL,$218.00 
SHUNT ENDARTERECTOMY 3X4,$836.00 
SHUNT FLEX CAROTID INLY KIT,$990.00 
SHUNT LP 0.7X1.5MM SPETZLER,"$1,075.04 "
SHUNT NO DIFFERENTIAL PROSA,"$5,745.60 "
SHUNT PLACEMENT AXIEM CRANIAL,"$1,342.60 "
SHUNT SUNDT CAROTID 3.5X4,"$1,042.00 "
SIALOLITHOTOMY INTRORAL UNCOM,"$3,700.00 "
SICKLE DEX,$60.00 
SIGMOIDOSCOPY FLEX W/BIOPSY,"$2,500.00 "
SIGMOIDOSCOPY FLX DX W/COLLJ,"$2,300.00 "
SILDENAFIL CITRATE 20MG TAB,$0.28 
SILDENAFIL CITRATE 50MG TAB,$1.98 
SILO BAG SILICONE VENTRAL 7.5,$562.00 
SILVER SULFADIAZINE CREAM 1%,$18.03 
SIMETHICONE 80MG TAB CHEW UD,$0.10 
SIMETHICONE ORAL SOL (40MG/0.6,$3.83 
SIMPLE LIGATION HEMORRHOID,"$1,400.00 "
SIMVASTATIN 5MG TAB UD,$0.28 
SINCALIDE INJ 5 MICROGRAMS,$235.12 
SINUS LIFT W/GRAFT (SMALL),$574.66 
SIROLIMUS,$150.00 
SIROLIMUS 0.5MG TAB,$12.20 
SIROLIMUS 1MG TAB,$17.80 
SIROLIMUS 1MG/ML ORAL SOLN 60M,$61.48 
SITAGLIPTIN 50MG TAB,$27.88 
SITAGLIPTIN JANUVIA TAB 100MG,$29.98 
SITAGLIPTIN JANUVIA TAB 25MG,$29.98 
SITE MARKER BX SECURMARK 10CM,$120.00 
SIZER BREAST 410 MSZLM,$420.00 
SIZER BREAST GEL IMPL C/S F,$420.00 
SIZER BREAST GEL IMPL C/S LF,$420.00 
SIZER BREAST GEL IMPL C/S MX,$420.00 
SIZER BREAST IMP GEL F/F PROJ,$420.00 
SIZER BREAST IMP GEL F/M PROJ,$420.00 
SIZER BREAST IMP GEL M/F PROJ,$420.00 
SIZER BREAST IMPL  PROF 170ML,$72.00 
SIZER BREAST IMPL  PROF 420ML,$72.00 
SIZER BREAST IMPL  PROF 440ML,$72.00 
SIZER BREAST IMPL  PROF 570ML,$72.00 
SIZER BREAST IMPL  PROF 700ML,$72.00 
SIZER BREAST IMPL  PROF 800ML,$72.00 
SIZER BREAST IMPL  PROF245ML,$72.00 
SIZER BREAST IMPL  PROF320ML,$72.00 
SIZER BREAST IMPL  PROF430ML,$72.00 
SIZER BREAST IMPL  PROF505ML,$72.00 
SIZER BREAST IMPL 240-270ML,$72.00 
SIZER BREAST IMPL 68 HI  550,$72.00 
SIZER BREAST IMPL MP 210-240M,$72.00 
SIZER BREAST LP INSPIRA MSZL,$420.00 
SIZER BREAST SRX RG/EF PROF,$420.00 
SIZER BRST GEL MOD PROF 240CC,$420.00 
SIZER BRST HSC T/R M+ PROJCTN,$130.00 
SIZER MAMMARY IMP 300-330CC,$72.00 
SIZER MAMMARY IMP 360-390CC,$72.00 
SIZER MAMMARY IMP 420-450CC,$72.00 
SIZER MAMMARY IMP 450-475CC,$72.00 
SIZER MAMMARY IMP 450-480CC,$72.00 
SIZER MAMMARY IMP 480-510CC,$72.00 
SIZER MAMMARY IMP 510-540CC,$72.00 
SIZER MAMMARY IMP 650-700CC,$72.00 
SIZER MAMMARY IMPLNT 540CC,$72.00 
SIZER MAMMARY IMPLT 270-300,$72.00 
SJOGRENS AB SS-A,$56.00 
SJOGREN'S ANTI-SS-A,$56.00 
SJORGEN'S ABS,$56.00 
SJORGEN'S ANTI-SS-B,$56.00 
SKIN END POINT TITRATION,$180.00 
SKIN GRAFT CARRIER,$29.92 
SKIN SUB GRAFT FACE NECK ADD,"$2,000.00 "
SKIN SUB GRAFT FACE NECK HAND,"$3,000.00 "
SKIN SUB GRAFT TRNK ARM ADDON,"$2,000.00 "
SKIN SUB GRAFT TRNK ARM LEG,"$3,000.00 "
SKIN SUB GRFT T/ARM/LG >100CM,"$4,200.00 "
SKIN SUBST GRAFT CHILD EA ADD,"$2,000.00 "
SKYLA IUD LVNG 13.5MG,"$1,778.55 "
SLED OLECRANON NEUTRAL 50,"$1,390.00 "
SLED ULNAR 38MM,$620.00 
SLEEP STUDY UNATT RESP EFFT,"$1,800.00 "
SLEEVE 20D SM ZTT PROX SROM,"$4,250.00 "
SLEEVE FEM 12/14 TI MOD VARSZ,$394.00 
SLEEVE FEMORL NAIL INSERTION,$418.00 
SLEEVE FMR TNDM TPR VAR SZ,$252.00 
SLEEVE GASTRECTOMY CALIB SYS,$369.80 
SLEEVE LEGION KN BOLT VAR SZ,"$2,100.00 "
SLEEVE SILICONE 1MM,$18.00 
SLEEVE TAPER UNIV DELTA BIOLX,$367.08 
SLEEVE UNITRAX  C TAPER  3MM,$159.28 
SLING    ADVANCE MALE SYSTEM,"$10,689.60 "
SLING ALIGN RETROPUBIC KIT,"$1,840.00 "
SLING IMPL MALE VIRTUE,"$9,650.00 "
SLING TRANSVAGINAL  BLADDER,"$1,990.00 "
SLING VAGINAL ALIGN KIT,"$1,700.00 "
SLP STDY UNATTENDED,"$1,400.00 "
SLX DBL LMN BASIC SET 14FRX24,$140.00 
SMALL BOWEL,"$101,891.00 "
SMEAR,$90.00 
SMEAR FOR PARA,$140.00 
SMEAR WET MOUNT SALINE INK,$80.00 
SMITH ANTIBODY,$56.00 
SMITH/RNP ABS,$56.00 
SMOKING CESSAT COUNSEL >10M,$95.00 
SMOKING CESSAT COUNSEL 3-10M,$80.00 
SMOOTH MUSCLE ANTIBODY,$34.00 
SMZ 800MG/TMP 160MG TAB UD,$0.25 
SNARE,$550.00 
SNARE ATRIEVE VASCULAR 120CM,$700.00 
SNARE ENDO STD 27-45X120 EN,$700.00 
SNARE ENDOVASCULAR SYSTEM,$790.00 
SNARE ENDOVASCULAR VAR SZ,$700.00 
SNARE ENSNARE 27-45MM 7F STD,$700.00 
SNARE ENSNARE 9-15MM 6F STD,$500.00 
SNARE KIT 6 35X120 AMPLATZ,$590.00 
SNARE KIT CATH AMPLATZ VARSZ,$590.00 
SNARE KT GOOSE NK 10 AMPLATZ,$590.00 
SNARE KT GOOSE NK 15 AMPLATZ,$590.00 
SNARE KT GOOSE NK 20 AMPLATZ,$590.00 
SNARE KT GOOSE NK 25 AMPLATZ,$590.00 
SNARE KT GOOSE NK 30 AMPLATZ,$590.00 
SNARE KT GOOSE NK 35 AMPLATZ,$590.00 
SNARE KT GOOSE NK 4MM AMPLATZ,"$1,240.00 "
SNARE MUCOSECT MULTIBND DTT,$510.00 
SNARE OVL 7FR ACSNR VARSZ,$27.00 
SNARE POLY    2.3  240CML,$49.38 
SNARE POLY   MICRO    195CML,$46.00 
SNARE POLY   MICRO   2.3  240,$64.00 
SNARE POLY  2.3  240CML,$26.00 
SNARE POLY  MICRO  1.9  240,$53.00 
SNARE POLY 2.3  240CML,$32.00 
SNARE POLY HEXAG  240CML,$32.00 
SNARE POLY MICRO 2.3  240,$26.00 
SNARE POLYPCTMY ROT O/L 195CM,$37.36 
SNARE PROFILE  PED 27 X 1.9MM,$39.30 
SNARE VASC 120CM NITINOL,$880.00 
SNP13 1007FS SNP12 G908R SNP8,$350.00 
SNRPN_UBE3A MA,$450.00 
SOCKETS THRD 20MM,$98.50 
SOD BENZO/SOD PHENY 10% 50ML,"$78,539.68 "
SOD CHL 0.9% 500ML IRRIG SOL,$3.31 
SOD POLYSTYRENE SULF 15G PWD,$14.93 
SODIUM (POCT),$45.00 
SODIUM (RAN) FECES,$149.00 
SODIUM ACET 2MEQ/ML VIAL 20ML,$6.88 
SODIUM ART POCT,$45.00 
SODIUM BICARB. 8.4% SYR. 50MEQ,$25.30 
SODIUM BICARBONATE 650MG TAB,$0.25 
SODIUM BICARBONATE INJ (50MEQ/,$30.03 
SODIUM BICARBONATE INJ (5MEQ/1,$30.03 
SODIUM CAP POCT,$45.00 
SODIUM CHL 0.9% 2000ML IRRIG,$0.01 
SODIUM CHLORIDE 0.45% IV 500ML,$3.55 
SODIUM CHLORIDE 0.9% 50ML IVPB,$2.13 
SODIUM CHLORIDE 1G TAB,$0.25 
SODIUM CHLORIDE 3% INJ 500ML,$4.36 
SODIUM CHLORIDE FOR INHALATION,$0.28 
SODIUM CHLORIDE INJ (4MEQ/ML),$5.85 
SODIUM CITRATE 500MG-334MG,$0.25 
SODIUM DI/MONO PHOS 250MG TAB,$0.58 
SODIUM PHOSPH 3MMOL/ML 15ML,$31.68 
SODIUM PHOSPHATE 15/250ML NS,$20.10 
SODIUM POLYSTYRENE SULFONATE (,$12.82 
SODIUM THIOSULFATE 25 % IV,$222.50 
SODIUM URINE,$40.00 
SODIUM VEN POCT,$45.00 
SOFT-VU SELECTIVE CATHETER,$30.00 
SOLENT PROXI THROMBECTOMY SET,"$3,200.00 "
SOLIA S PROMRI LEAD,"$1,000.00 "
SOLOPATH SHEATH TERUMO,$920.00 
SOLUBLE IL-2R,$334.00 
SOLUBLE LIVER AG (SLA),$86.00 
SOLUBLE TRANSFERRIN REC.,$178.00 
SOMATOSENSOR TEST UP LOW LIMB,"$1,250.00 "
SOMATOSENSORY TEST LOW LIMBS,$750.00 
SOMATOSENSORY TEST UPPER LIMBS,$650.00 
SOMATULINE DEPOT 120SYR BU1MG,$151.03 
SORAFENIB 200MG TAB,$388.98 
SOTALOL 160MG TAB,$0.25 
SOTALOL 240MG TAB,$0.28 
SOTALOL 80MG TAB,$0.25 
SOTRADECOL 3% 2ML VIALS,$172.45 
SOTRADECOL INJ VAR 1%/3% 2ML,$172.45 
SOTRADECOL INJECTION VAR,$172.45 
SOURCE LIGHT POWER STR/TIP,"$1,168.00 "
SOYBEAN F14 ALLERGEN,$60.00 
SPACER 10X24X13MM OPAL,"$5,600.00 "
SPACER 22X10X11MM PLIF,$130.00 
SPACER ALTERA VARIOUS SZS,"$10,000.00 "
SPACER ARIA AVC VAR DEGSZ,"$13,000.00 "
SPACER AVS AS 4DEG,"$3,700.00 "
SPACER BONE CORTICAL 12X26,"$7,932.96 "
SPACER BONE CORTL 8X22 CAPS,"$5,436.00 "
SPACER CEMENT CENTRALIZER 10,$145.96 
SPACER CEMENT CENTRALIZER 13,$145.96 
SPACER CERVICAL 4 DEG 7MM,"$3,100.00 "
SPACER CERVICAL W PLUG SIZE 7,"$3,400.00 "
SPACER CERVICAL W PLUG SIZE 8,"$3,400.00 "
SPACER CERVICAL W PLUG SZ 6,"$3,400.00 "
SPACER CERVICAL W/PLUG SZ5,"$3,180.00 "
SPACER COR  ALLOGRAFT 10X22,"$5,436.00 "
SPACER COR ALLOGRAFT 10X26,"$7,932.96 "
SPACER EXTENSURE 10X20MM,"$5,250.00 "
SPACER HYDROGEL SPACEOAR,"$5,930.00 "
SPACER LORD CURVE ZYSTON 6DEG,"$9,000.00 "
SPACER NEXGEN TIB 12 C/D 10M,"$3,003.00 "
SPACER NEXGEN TIB 12 C/D 20M,"$3,003.00 "
SPACER NEXGEN TIB 34 E/F 17M,"$3,003.00 "
SPACER PEEK 22 X 9 X 7MM,"$9,000.00 "
SPACER PEEK 25 X 9 X 7MM,"$9,000.00 "
SPACER PEEK CAPSTONE PTC 26MM,"$14,076.00 "
SPACER PEEK COROENT 4DEGREE,"$7,812.00 "
SPACER PEEK DURANGO 7/12 DEG,"$9,990.00 "
SPACER RISE 10X22MM 7-13MM,"$9,000.00 "
SPACER SOLITAIRE 12DX12MM WD,"$13,886.00 "
SPACER SOVRGN INTERBODY PEEK,"$11,317.60 "
SPACER SPINAL CAPSTONE 22MM,"$7,700.00 "
SPACER SPINAL VBR 24-40MM 6D,"$16,000.00 "
SPACER SPN 34X14MM BRIGADE,"$15,620.00 "
SPACER SZ 4 HI FLEX 8MM,"$1,261.68 "
SPACER TITANIUM TI U/R 36MM,$980.00 
SPACER TRANSCONTINENTAL VARSZ,"$8,000.00 "
SPACER ZP VA INT-B PLATE LORD,"$7,226.00 "
SPATULA MONOPOLAR FLEX,$450.00 
SPCIAL STAIN EA MICROORG-GRPI,$350.00 
SPCR COALTN AGX ALGRFT VARSZ,"$2,600.00 "
SPCR FLXSPN TNDN 24CM X 5MM,"$2,340.00 "
SPCR FLXSPN TNDN 24CM X 6MM,"$2,340.00 "
SPEC ANTIBDY TITER,$164.00 
SPEC GRP II STN BIELCHOWSKY,$400.00 
SPEC STN EA STAIN OTH GRP II,$400.00 
SPECIAL RADIAT MED PHYS CONSU,"$2,500.00 "
SPECIAL STAIN GRP III ENZYME,$700.00 
SPECIAL TELETHERAPY PORT PLAN,"$3,500.00 "
SPECIAL TREATMENT PROCEDURE,"$3,900.00 "
SPECIMEN HANDLING PHYS LAB,$10.00 
SPECT RETRV230CMX2.5MM PLTN,$38.00 
SPEECH AUDIOMETRY COMPLETE,$175.00 
SPEECH DEVICE THERAPY 15 MIN,$250.00 
SPEECH LANG CURRENT STATUS,$0.01 
SPEECH LANG D/C STATUS,$0.01 
SPEECH LANG GOAL STATUS,$0.01 
SPEECH SOUND LANG COMPREHEN,$600.00 
SPEECH THRESHOLD AUDIOMETRY,$150.00 
SPEECH/HEARING GROUP THRPY 30,$170.00 
SPEECH/HEARING THERAPY,$350.00 
SPEECH/HEARING THERAPY 15 MIN,$180.00 
SPEECH/HEARING THERAPY 30 MIN,$250.00 
SPEECH/HEARING THERAPY 45 MIN,$290.00 
SPEECH/HEARING THERAPY 60 MIN,$320.00 
SPEEDGUIDE DRILL 30MM VAR SZ,$540.00 
SPEP PROT ELECTROPHORETIC,$100.00 
SPHERE BRAIN LAB REF MARKER,$15.56 
SPHINCTER JAG 3.9F .025X260,$610.00 
SPHINCTEROTOME  HYDRATOME,$805.80 
SPHINCTEROTOME PRECURVED 20,$340.00 
SPHINCTERTOME 5.5X20X5 ULTRTM,$239.46 
SPHNCTRTM CANN ARX44 20X4.4FR,$438.90 
SPHNCTRTM WIRE DL 5 BILLROTH,$370.00 
SPIDER FX EMBOLIC PROTECTION,"$1,990.00 "
SPINACH IGE,$60.00 
SPINAL PUNCTURE LUMBAR DIAG,"$1,600.00 "
SPINAL PUNCTURE TX NEEDL CATH,"$1,000.00 "
SPINAL PUNCTURE TX NEEDL CATH,"$1,500.00 "
SPIROMETRY TOTAL VITAL CAPACT,$475.00 
SPIRONOLACTONE 100MG TAB,$0.75 
SPIRONOLACTONE 12.5MG 1/2TAB,$0.25 
SPIRONOLACTONE 25MG TAB,$0.25 
SPIRONOLACTONE 50MG TAB,$0.35 
SPLENOPORTOGRAPHY SI,"$4,100.00 "
SPLINT ORTHO NS VARSZ,"$1,696.00 "
SPONGE COLLAGEN BICOL,$154.62 
SPONGE SILOVAL 4X12MM SCLERAL,$102.00 
SRP AUTOANTIBODIES,$56.00 
ST  EVLV MD RDL HD STD 6.5MM,"$4,036.00 "
ST  EVLV MD RDL HD STD 7.5MM,"$4,078.00 "
STAB PHLEB VEINS 1 XTR 10-20,"$5,500.00 "
STABILIT 1ST FRACTURE LNG KIT,"$6,900.00 "
STABILIZER ELNGTED PECTUS SYS,"$6,286.00 "
STABILIZER LOPRO AXIUS XPOSE3,"$1,489.38 "
STABILIZER OLV GWIRE ORTH MDI,$282.00 
STABILIZER PECTUS ELONGATED,"$1,138.00 "
STABILIZER STD ACROBAT,"$10,880.00 "
STACLOT LA,$170.00 
STANDARD GUIDEWIRE,$24.00 
STAPLE BIOABSORB SEAMGUARD,$302.00 
STAPLE CAUDAL EXPDM DUAL HOLE,"$1,677.50 "
STAPLE FIXTN 10 MONO EZCLIP,$970.00 
STAPLE FIXTN 8/12 MONO EZCLIP,$970.00 
STAPLE ROSTRAL EXPDM D/HOLE,"$1,677.50 "
STAPLE SNGL HOLE 3 PRONG,$676.50 
STAPLE TRI B/RELOAD ENDO GIA,$353.88 
STAPLER CONTOUR CUTTER  BLUE,$901.47 
STAPLER CONTOUR CUTTER  GRN,$901.47 
STAPLER EEA 21 SINGLE USE,$511.10 
STAPLER EEA 25MM SINGLE USE,$511.10 
STAPLER EEA 28MM SINGLE USE,$511.10 
STAPLER EEA 31MM SINGLE USE,$511.10 
STAPLER EEA 33MM SINGLE USE,$511.10 
STAPLER EEA XL 25 SINGLE USE,$649.22 
STAPLER EEA XL 28 SINGLE USE,$649.22 
STAPLER EEA XL 31 SINGLE USE,$676.20 
STAPLER EGIA MED 45 DISP,$157.28 
STAPLER EGIA MED 45 DISP,$209.44 
STAPLER ENDO  CUTTER VASC 3MM,"$1,166.05 "
STAPLER ENDO 60MM ECHELON,"$1,613.20 "
STAPLER ENDO GIA 45AMT,$303.30 
STAPLER ENDO GIA 45AVM,$301.96 
STAPLER ENDO GIA 60,$367.76 
STAPLER ENDO GIA ARTIC 30 V/M,$293.60 
STAPLER ENDO GIA ULTRA 60,"$3,936.00 "
STAPLER ENDO GIA ULTRA GENXL,$338.88 
STAPLER ENDO GIA UNIV EX LONG,$300.52 
STAPLER ENDO PWRD 15W,$480.56 
STAPLER ENDO TI ILA 100M,$184.08 
STAPLER GIA 100-3.8 LOADING,$196.62 
STAPLER GIA 100-3.8 RELOAD,$371.80 
STAPLER GIA 100-4.8 LOADING,$196.62 
STAPLER GIA 30-2.5RELOAD UNIT,$352.04 
STAPLER GIA 60-3.8 LOADING,$85.88 
STAPLER GIA 60-3.8 RELOAD,$161.00 
STAPLER GIA 60-4.8 RELOAD,$161.00 
STAPLER GIA 80-3.8 LOADING,$125.56 
STAPLER GIA 80-3.8 RELOAD,$240.78 
STAPLER GIA 80-4.8 LOADING,$125.56 
STAPLER GIA 80-4.8 RELOAD,$240.78 
STAPLER GIA THICK 45MM DISP,$398.86 
STAPLER GIA THICK 60MM DISP,$440.70 
STAPLER HEMORRHOID PROLAPSE,$719.12 
STAPLER INTRNL JUSTRIGHT 5MM,"$1,200.00 "
STAPLER LOADING TA 60-3,$75.12 
STAPLER LOADING TA 60-4,$75.12 
STAPLER LOADING TA 90-3,$79.32 
STAPLER LOADING TA 90-4,$79.32 
STAPLER MULTIFIRE TA 30 2.5 12,$430.82 
STAPLER PREMIUM PLUS CEA SZ 28,$543.00 
STAPLER PROX CUTTER 3 X 75MM,$963.28 
STAPLER PROX PPH ST 33MM,$883.40 
STAPLER R/RELD ENDO GIA45 AMT,$623.30 
STAPLER R/RELD ENDO GIA60 AMT,$687.76 
STAPLER R/RELD ENDO GIA60 AXT,$760.70 
STAPLER RELOAD 45MM WHITE,$674.57 
STAPLER RELOAD 60  ECHELON,$844.80 
STAPLER RELOAD TA 30-3.5,$145.24 
STAPLER RELOAD TA 30-4.8,$154.34 
STAPLER RELOAD TA 30V-3,$166.98 
STAPLER RELOAD TA 45-3.5 BLUE,$220.50 
STAPLER RELOAD TA 60-3.5,$150.26 
STAPLER RELOAD TA 60-4.8,$150.26 
STAPLER RELOAD TA 90-3.5,$158.62 
STAPLER RELOAD TA 90-4.8,$158.62 
STAPLER SKIN SUBCUTICLAR,$79.00 
STAPLER SKIN WIDE 35MM ETHICO,$48.54 
STAPLER THORACIC 30MM ETHICON,$210.73 
STAPLER THORACIC 60MM ETHICON,$217.92 
STAPLER THORACIC 90MM ETHICON,$515.91 
STAPLER TRI 2.0X30MM AVM GIA,$264.24 
STAPLER TRI RELD 30MM AMT GIA,$273.80 
STAPLER TRI RELD 60MM AMT GIA,$570.54 
STAPLER UNIV ENDO GIA 12MM,$182.06 
STAVUDINE CAP,$3.10 
STELARA INJ 130MG VL BU1MG,$30.78 
STELARA SYR 45 BU1MG,$531.53 
STELARA SYR 90 BU1MG,$531.53 
STEM 10MM HMRL MOD 130MM,"$4,396.00 "
STEM 10MM REVERSE HMRL 130MM,"$10,290.00 "
STEM 11MM HMRL MOD 130MM,"$4,396.00 "
STEM 11MM VERSYS ADV 120MM,"$5,306.70 "
STEM 12MM  HMRL 42DEG 130MM,"$6,305.60 "
STEM 12MM HMRL MOD 130MM,"$4,396.00 "
STEM 13MM EXT NEXGEN ST 155MM,"$1,755.60 "
STEM 13MM HMRL MOD 130MM,"$4,396.00 "
STEM 13MM VERSYS CRC 300MM,"$11,700.00 "
STEM 14MM HMRL 48DEG TRAB MET,"$11,074.80 "
STEM 155MM CONICAL DIST 18MM,"$5,669.30 "
STEM 155MM CONICAL DIST 20MM,"$5,669.30 "
STEM 155MM CONICAL DIST 21MM,"$5,795.02 "
STEM 15MM EXT NEXGEN ST 155MM,"$1,755.60 "
STEM 16MM EXT NEXGEN ST 155MM,"$1,755.60 "
STEM 18MM EXT NEXGEN ST 155MM,"$1,755.60 "
STEM 195MM STEM REST MOD CONI,"$6,475.72 "
STEM 235MM STEM REST MOD CONI,"$6,816.90 "
STEM 7MM HMRL MOD 130MM,"$4,396.00 "
STEM 9MM HMRL MOD 130MM,"$4,396.00 "
STEM ACCOLADEII 127DEG NECK,"$6,000.00 "
STEM ACCOLADEII 132DEG NECK,"$6,000.00 "
STEM AVENIR MULLER STD SIZE 6,"$8,157.00 "
STEM CMNT LEGION STR 120/160,"$2,304.00 "
STEM CMNTD HIP AVENIR STD VAR,"$5,580.00 "
